SDD21_Lower	SDD11_Upper	SCD22_Upper	SCC11_Upper	SCD21-SDD21_Upper
-17.16	-7.24169526610632	-14.5135764158262	-2	-10
-17.16	-7.23539788310251	-14.5058184639255	-2	-10
-17.16	-7.22910701575739	-14.4980605120248	-2	-10
-17.16	-7.2228226506019	-14.4903025601241	-2	-10
-17.16	-7.2165447742087	-14.4825446082234	-2	-10
-17.16	-7.21027337319199	-14.4747866563227	-2	-10
-17.16	-7.20400843420735	-14.467028704422	-2	-10
-17.16	-7.19774994395157	-14.4592707525213	-2	-10
-17.16	-7.19149788916249	-14.4515128006206	-2	-10
-17.16	-7.1852522566188	-14.4437548487199	-2	-10
-17.16	-7.1790130331399	-14.4359968968192	-2	-10
-17.16	-7.17278020558573	-14.4282389449185	-2	-10
-17.16	-7.16655376085659	-14.4204809930178	-2	-10
-17.16	-7.16033368589299	-14.4127230411171	-2	-10
-17.16	-7.15411996767548	-14.4049650892164	-2	-10
-17.16	-7.14791259322449	-14.3972071373157	-2	-10
-17.16	-7.14171154960014	-14.389449185415	-2	-10
-17.16	-7.13551682390212	-14.3816912335144	-2	-10
-17.16	-7.12932840326951	-14.3739332816137	-2	-10
-17.16	-7.12314627488063	-14.366175329713	-2	-10
-17.16	-7.11697042595285	-14.3584173778123	-2	-10
-17.16	-7.11080084374246	-14.3506594259116	-2	-10
-17.16	-7.1046375155445	-14.3429014740109	-2	-10
-17.16	-7.09848042869262	-14.3351435221102	-2	-10
-17.16	-7.0923295705589	-14.3273855702095	-2	-10
-17.16	-7.08618492855372	-14.3196276183088	-2	-10
-17.16	-7.08004649012556	-14.3118696664081	-2	-10
-17.16	-7.07391424276091	-14.3041117145074	-2	-10
-17.16	-7.06778817398408	-14.2963537626067	-2	-10
-17.16	-7.06166827135703	-14.288595810706	-2	-10
-17.16	-7.05555452247926	-14.2808378588053	-2	-10
-17.16	-7.04944691498763	-14.2730799069046	-2	-10
-17.16	-7.04334543655623	-14.2653219550039	-2	-10
-17.16	-7.03725007489622	-14.2575640031032	-2	-10
-17.16	-7.03116081775566	-14.2498060512025	-2	-10
-17.16	-7.02507765291941	-14.2420480993018	-2	-10
-17.16	-7.01900056820895	-14.2342901474011	-2	-10
-17.16	-7.01292955148224	-14.2265321955004	-2	-10
-17.16	-7.00686459063356	-14.2187742435997	-2	-10
-17.16	-7.00080567359341	-14.211016291699	-2	-10
-17.16	-6.99475278832831	-14.2032583397983	-2	-10
-17.16	-6.98870592284069	-14.1955003878976	-2	-10
-17.16	-6.98266506516876	-14.1877424359969	-2	-10
-17.16	-6.97663020338632	-14.1799844840962	-2	-10
-17.16	-6.97060132560267	-14.1722265321955	-2	-10
-17.16	-6.96457841996242	-14.1644685802948	-2	-10
-17.16	-6.9585614746454	-14.1567106283941	-2	-10
-17.16	-6.95255047786649	-14.1489526764934	-2	-10
-17.16	-6.94654541787549	-14.1411947245927	-2	-10
-17.16	-6.94054628295697	-14.133436772692	-2	-10
-17.16	-6.93455306143017	-14.1256788207913	-2	-10
-17.16	-6.92856574164881	-14.1179208688906	-2	-10
-17.16	-6.92258431200099	-14.1101629169899	-2	-10
-17.16	-6.91660876090906	-14.1024049650892	-2	-10
-17.16	-6.91063907682944	-14.0946470131885	-2	-10
-17.16	-6.90467524825257	-14.0868890612878	-2	-10
-17.16	-6.89871726370267	-14.0791311093871	-2	-10
-17.16	-6.8927651117377	-14.0713731574864	-2	-10
-17.16	-6.88681878094917	-14.0636152055857	-2	-10
-17.16	-6.88087825996205	-14.055857253685	-2	-10
-17.16	-6.87494353743459	-14.0480993017843	-2	-10
-17.16	-6.86901460205825	-14.0403413498836	-2	-10
-17.16	-6.86309144255752	-14.0325833979829	-2	-10
-17.16	-6.85717404768982	-14.0248254460822	-2	-10
-17.16	-6.85126240624535	-14.0170674941815	-2	-10
-17.16	-6.845356507047	-14.0093095422808	-2	-10
-17.16	-6.83945633895018	-14.0015515903801	-2	-10
-17.16	-6.83356189084272	-13.9937936384794	-2	-10
-17.16	-6.82767315164473	-13.9860356865787	-2	-10
-17.16	-6.82179011030848	-13.978277734678	-2	-10
-17.16	-6.8159127558183	-13.9705197827773	-2	-10
-17.16	-6.81004107719042	-13.9627618308766	-2	-10
-17.16	-6.80417506347284	-13.955003878976	-2	-10
-17.16	-6.79831470374527	-13.9472459270753	-2	-10
-17.16	-6.79245998711893	-13.9394879751746	-2	-10
-17.16	-6.78661090273649	-13.9317300232739	-2	-10
-17.16	-6.78076743977191	-13.9239720713732	-2	-10
-17.16	-6.77492958743033	-13.9162141194725	-2	-10
-17.16	-6.76909733494798	-13.9084561675718	-2	-10
-17.16	-6.76327067159201	-13.9006982156711	-2	-10
-17.16	-6.7574495866604	-13.8929402637704	-2	-10
-17.16	-6.75163406948184	-13.8851823118697	-2	-10
-17.16	-6.74582410941562	-13.877424359969	-2	-10
-17.16	-6.7400196958515	-13.8696664080683	-2	-10
-17.16	-6.7342208182096	-13.8619084561676	-2	-10
-17.16	-6.72842746594028	-13.8541505042669	-2	-10
-17.16	-6.72263962852402	-13.8463925523662	-2	-10
-17.16	-6.71685729547133	-13.8386346004655	-2	-10
-17.16	-6.7110804563226	-13.8308766485648	-2	-10
-17.16	-6.70530910064802	-13.8231186966641	-2	-10
-17.16	-6.69954321804745	-13.8153607447634	-2	-10
-17.16	-6.69378279815031	-13.8076027928627	-2	-10
-17.16	-6.68802783061545	-13.799844840962	-2	-10
-17.16	-6.68227830513108	-13.7920868890613	-2	-10
-17.16	-6.67653421141462	-13.7843289371606	-2	-10
-17.16	-6.67079553921263	-13.7765709852599	-2	-10
-17.16	-6.66506227830064	-13.7688130333592	-2	-10
-17.16	-6.65933441848311	-13.7610550814585	-2	-10
-17.16	-6.65361194959326	-13.7532971295578	-2	-10
-17.16	-6.647894861493	-13.7455391776571	-2	-10
-17.16	-6.64218314407282	-13.7377812257564	-2	-10
-17.16	-6.63647678725167	-13.7300232738557	-2	-10
-17.16	-6.63077578097684	-13.722265321955	-2	-10
-17.16	-6.62508011522389	-13.7145073700543	-2	-10
-17.16	-6.61938977999652	-13.7067494181536	-2	-10
-17.16	-6.61370476532648	-13.6989914662529	-2	-10
-17.16	-6.60802506127343	-13.6912335143522	-2	-10
-17.16	-6.6023506579249	-13.6834755624515	-2	-10
-17.16	-6.5966815453961	-13.6757176105508	-2	-10
-17.16	-6.5910177138299	-13.6679596586501	-2	-10
-17.16	-6.58535915339668	-13.6602017067494	-2	-10
-17.16	-6.57970585429423	-13.6524437548487	-2	-10
-17.16	-6.57405780674767	-13.644685802948	-2	-10
-17.16	-6.56841500100934	-13.6369278510473	-2	-10
-17.16	-6.56277742735866	-13.6291698991466	-2	-10
-17.16	-6.55714507610212	-13.6214119472459	-2	-10
-17.16	-6.55151793757307	-13.6136539953452	-2	-10
-17.16	-6.54589600213171	-13.6058960434445	-2	-10
-17.16	-6.54027926016493	-13.5981380915438	-2	-10
-17.16	-6.53466770208626	-13.5903801396431	-2	-10
-17.16	-6.52906131833574	-13.5826221877424	-2	-10
-17.16	-6.52346009937982	-13.5748642358417	-2	-10
-17.16	-6.51786403571129	-13.567106283941	-2	-10
-17.16	-6.51227311784916	-13.5593483320403	-2	-10
-17.16	-6.50668733633856	-13.5515903801396	-2	-10
-17.16	-6.50110668175068	-13.5438324282389	-2	-10
-17.16	-6.49553114468263	-13.5360744763382	-2	-10
-17.16	-6.48996071575736	-13.5283165244375	-2	-10
-17.16	-6.48439538562358	-13.5205585725369	-2	-10
-17.16	-6.47883514495565	-13.5128006206362	-2	-10
-17.16	-6.47327998445349	-13.5050426687355	-2	-10
-17.16	-6.46772989484251	-13.4972847168348	-2	-10
-17.16	-6.46218486687346	-13.4895267649341	-2	-10
-17.16	-6.45664489132239	-13.4817688130334	-2	-10
-17.16	-6.45110995899055	-13.4740108611327	-2	-10
-17.16	-6.44558006070426	-13.466252909232	-2	-10
-17.16	-6.44005518731489	-13.4584949573313	-2	-10
-17.16	-6.43453532969869	-13.4507370054306	-2	-10
-17.16	-6.42902047875675	-13.4429790535299	-2	-10
-17.16	-6.42351062541489	-13.4352211016292	-2	-10
-17.16	-6.4180057606236	-13.4274631497285	-2	-10
-17.16	-6.4125058753579	-13.4197051978278	-2	-10
-17.16	-6.4070109606173	-13.4119472459271	-2	-10
-17.16	-6.40152100742566	-13.4041892940264	-2	-10
-17.16	-6.39603600683117	-13.3964313421257	-2	-10
-17.16	-6.39055594990621	-13.388673390225	-2	-10
-17.16	-6.38508082774727	-13.3809154383243	-2	-10
-17.16	-6.37961063147487	-13.3731574864236	-2	-10
-17.16	-6.3741453522335	-13.3653995345229	-2	-10
-17.16	-6.36868498119147	-13.3576415826222	-2	-10
-17.16	-6.3632295095409	-13.3498836307215	-2	-10
-17.16	-6.35777892849757	-13.3421256788208	-2	-10
-17.16	-6.35233322930089	-13.3343677269201	-2	-10
-17.16	-6.34689240321375	-13.3266097750194	-2	-10
-17.16	-6.34145644152251	-13.3188518231187	-2	-10
-17.16	-6.33602533553687	-13.311093871218	-2	-10
-17.16	-6.33059907658979	-13.3033359193173	-2	-10
-17.16	-6.32517765603742	-13.2955779674166	-2	-10
-17.16	-6.31976106525901	-13.2878200155159	-2	-10
-17.16	-6.31434929565682	-13.2800620636152	-2	-10
-17.16	-6.30894233865608	-13.2723041117145	-2	-10
-17.16	-6.30354018570483	-13.2645461598138	-2	-10
-17.16	-6.29814282827392	-13.2567882079131	-2	-10
-17.16	-6.29275025785689	-13.2490302560124	-2	-10
-17.16	-6.28736246596986	-13.2412723041117	-2	-10
-17.16	-6.28197944415154	-13.233514352211	-2	-10
-17.16	-6.27660118396304	-13.2257564003103	-2	-10
-17.16	-6.27122767698788	-13.2179984484096	-2	-10
-17.16	-6.26585891483185	-13.2102404965089	-2	-10
-17.16	-6.26049488912298	-13.2024825446082	-2	-10
-17.16	-6.25513559151143	-13.1947245927075	-2	-10
-17.16	-6.24978101366941	-13.1869666408068	-2	-10
-17.16	-6.24443114729113	-13.1792086889061	-2	-10
-17.16	-6.23908598409268	-13.1714507370054	-2	-10
-17.16	-6.23374551581201	-13.1636927851047	-2	-10
-17.16	-6.2284097342088	-13.155934833204	-2	-10
-17.16	-6.22307863106441	-13.1481768813033	-2	-10
-17.16	-6.21775219818181	-13.1404189294026	-2	-10
-17.16	-6.21243042738547	-13.1326609775019	-2	-10
-17.16	-6.20711331052134	-13.1249030256012	-2	-10
-17.16	-6.20180083945672	-13.1171450737005	-2	-10
-17.16	-6.19649300608022	-13.1093871217998	-2	-10
-17.16	-6.19118980230167	-13.1016291698991	-2	-10
-17.16	-6.18589122005205	-13.0938712179984	-2	-10
-17.16	-6.18059725128342	-13.0861132660977	-2	-10
-17.16	-6.17530788796885	-13.0783553141971	-2	-10
-17.16	-6.17002312210233	-13.0705973622964	-2	-10
-17.16	-6.16474294569871	-13.0628394103957	-2	-10
-17.16	-6.15946735079363	-13.055081458495	-2	-10
-17.16	-6.15419632944344	-13.0473235065943	-2	-10
-17.16	-6.14892987372513	-13.0395655546936	-2	-10
-17.16	-6.14366797573627	-13.0318076027929	-2	-10
-17.16	-6.13841062759492	-13.0240496508922	-2	-10
-17.16	-6.13315782143957	-13.0162916989915	-2	-10
-17.16	-6.12790954942907	-13.0085337470908	-2	-10
-17.16	-6.12266580374256	-13.0007757951901	-2	-10
-17.16	-6.11742657657938	-12.9930178432894	-2	-10
-17.16	-6.11219186015905	-12.9852598913887	-2	-10
-17.16	-6.10696164672114	-12.977501939488	-2	-10
-17.16	-6.10173592852524	-12.9697439875873	-2	-10
-17.16	-6.09651469785089	-12.9619860356866	-2	-10
-17.16	-6.09129794699748	-12.9542280837859	-2	-10
-17.16	-6.08608566828423	-12.9464701318852	-2	-10
-17.16	-6.08087785405009	-12.9387121799845	-2	-10
-17.16	-6.07567449665365	-12.9309542280838	-2	-10
-17.16	-6.07047558847315	-12.9231962761831	-2	-10
-17.16	-6.06528112190633	-12.9154383242824	-2	-10
-17.16	-6.06009108937041	-12.9076803723817	-2	-10
-17.16	-6.054905483302	-12.899922420481	-2	-10
-17.16	-6.04972429615707	-12.8921644685803	-2	-10
-17.16	-6.04454752041084	-12.8844065166796	-2	-10
-17.16	-6.03937514855774	-12.8766485647789	-2	-10
-17.16	-6.03420717311133	-12.8688906128782	-2	-10
-17.16	-6.02904358660426	-12.8611326609775	-2	-10
-17.16	-6.02388438158817	-12.8533747090768	-2	-10
-17.16	-6.01872955063366	-12.8456167571761	-2	-10
-17.16	-6.01357908633021	-12.8378588052754	-2	-10
-17.16	-6.0084329812861	-12.8301008533747	-2	-10
-17.16	-6.00329122812839	-12.822342901474	-2	-10
-17.16	-5.9981538195028	-12.8145849495733	-2	-10
-17.16	-5.9930207480737	-12.8068269976726	-2	-10
-17.16	-5.987892006524	-12.7990690457719	-2	-10
-17.16	-5.98276758755514	-12.7913110938712	-2	-10
-17.16	-5.97764748388697	-12.7835531419705	-2	-10
-17.16	-5.97253168825773	-12.7757951900698	-2	-10
-17.16	-5.96742019342398	-12.7680372381691	-2	-10
-17.16	-5.96231299216053	-12.7602792862684	-2	-10
-17.16	-5.95721007726037	-12.7525213343677	-2	-10
-17.16	-5.95211144153463	-12.744763382467	-2	-10
-17.16	-5.94701707781251	-12.7370054305663	-2	-10
-17.16	-5.94192697894122	-12.7292474786656	-2	-10
-17.16	-5.93684113778593	-12.7214895267649	-2	-10
-17.16	-5.93175954722966	-12.7137315748642	-2	-10
-17.16	-5.92668220017332	-12.7059736229635	-2	-10
-17.16	-5.92160908953553	-12.6982156710628	-2	-10
-17.16	-5.91654020825267	-12.6904577191621	-2	-10
-17.16	-5.91147554927873	-12.6826997672614	-2	-10
-17.16	-5.90641510558532	-12.6749418153607	-2	-10
-17.16	-5.90135887016159	-12.66718386346	-2	-10
-17.16	-5.89630683601413	-12.6594259115593	-2	-10
-17.16	-5.89125899616699	-12.6516679596586	-2	-10
-17.16	-5.88621534366156	-12.643910007758	-2	-10
-17.16	-5.88117587155653	-12.6361520558573	-2	-10
-17.16	-5.87614057292783	-12.6283941039566	-2	-10
-17.16	-5.87110944086861	-12.6206361520559	-2	-10
-17.16	-5.86608246848911	-12.6128782001552	-2	-10
-17.16	-5.86105964891668	-12.6051202482545	-2	-10
-17.16	-5.85604097529567	-12.5973622963538	-2	-10
-17.16	-5.85102644078739	-12.5896043444531	-2	-10
-17.16	-5.84601603857007	-12.5818463925524	-2	-10
-17.16	-5.84100976183878	-12.5740884406517	-2	-10
-17.16	-5.83600760380539	-12.566330488751	-2	-10
-17.16	-5.8310095576985	-12.5585725368503	-2	-10
-17.16	-5.82601561676342	-12.5508145849496	-2	-10
-17.16	-5.82102577426207	-12.5430566330489	-2	-10
-17.16	-5.81604002347294	-12.5352986811482	-2	-10
-17.16	-5.81105835769106	-12.5275407292475	-2	-10
-17.16	-5.80608077022792	-12.5197827773468	-2	-10
-17.16	-5.80110725441142	-12.5120248254461	-2	-10
-17.16	-5.79613780358582	-12.5042668735454	-2	-10
-17.16	-5.7911724111117	-12.4965089216447	-2	-10
-17.16	-5.78621107036587	-12.488750969744	-2	-10
-17.16	-5.78125377474135	-12.4809930178433	-2	-10
-17.16	-5.77630051764733	-12.4732350659426	-2	-10
-17.16	-5.77135129250906	-12.4654771140419	-2	-10
-17.16	-5.76640609276784	-12.4577191621412	-2	-10
-17.16	-5.76146491188099	-12.4499612102405	-2	-10
-17.16	-5.75652774332172	-12.4422032583398	-2	-10
-17.16	-5.75159458057917	-12.4344453064391	-2	-10
-17.16	-5.74666541715829	-12.4266873545384	-2	-10
-17.16	-5.74174024657983	-12.4189294026377	-2	-10
-17.16	-5.73681906238026	-12.411171450737	-2	-10
-17.16	-5.73190185811173	-12.4034134988363	-2	-10
-17.16	-5.72698862734203	-12.3956555469356	-2	-10
-17.16	-5.72207936365453	-12.3878975950349	-2	-10
-17.16	-5.71717406064812	-12.3801396431342	-2	-10
-17.16	-5.7122727119372	-12.3723816912335	-2	-10
-17.16	-5.70737531115155	-12.3646237393328	-2	-10
-17.16	-5.70248185193639	-12.3568657874321	-2	-10
-17.16	-5.69759232795222	-12.3491078355314	-2	-10
-17.16	-5.69270673287484	-12.3413498836307	-2	-10
-17.16	-5.6878250603953	-12.33359193173	-2	-10
-17.16	-5.68294730421982	-12.3258339798293	-2	-10
-17.16	-5.67807345806974	-12.3180760279286	-2	-10
-17.16	-5.67320351568152	-12.3103180760279	-2	-10
-17.16	-5.66833747080662	-12.3025601241272	-2	-10
-17.16	-5.66347531721154	-12.2948021722265	-2	-10
-17.16	-5.65861704867766	-12.2870442203258	-2	-10
-17.16	-5.65376265900131	-12.2792862684251	-2	-10
-17.16	-5.64891214199365	-12.2715283165244	-2	-10
-17.16	-5.64406549148062	-12.2637703646237	-2	-10
-17.16	-5.63922270130293	-12.256012412723	-2	-10
-17.16	-5.634383765316	-12.2482544608223	-2	-10
-17.16	-5.62954867738991	-12.2404965089216	-2	-10
-17.16	-5.62471743140934	-12.2327385570209	-2	-10
-17.16	-5.61989002127353	-12.2249806051202	-2	-10
-17.16	-5.61506644089627	-12.2172226532196	-2	-10
-17.16	-5.6102466842058	-12.2094647013189	-2	-10
-17.16	-5.60543074514478	-12.2017067494182	-2	-10
-17.16	-5.60061861767029	-12.1939487975175	-2	-10
-17.16	-5.5958102957537	-12.1861908456168	-2	-10
-17.16	-5.59100577338071	-12.1784328937161	-2	-10
-17.16	-5.58620504455123	-12.1706749418154	-2	-10
-17.16	-5.58140810327942	-12.1629169899147	-2	-10
-17.16	-5.57661494359355	-12.155159038014	-2	-10
-17.16	-5.57182555953602	-12.1474010861133	-2	-10
-17.16	-5.5670399451633	-12.1396431342126	-2	-10
-17.16	-5.56225809454588	-12.1318851823119	-2	-10
-17.16	-5.55748000176824	-12.1241272304112	-2	-10
-17.16	-5.55270566092877	-12.1163692785105	-2	-10
-17.16	-5.54793506613978	-12.1086113266098	-2	-10
-17.16	-5.54316821152741	-12.1008533747091	-2	-10
-17.16	-5.5384050912316	-12.0930954228084	-2	-10
-17.16	-5.53364569940607	-12.0853374709077	-2	-10
-17.16	-5.52889003021826	-12.077579519007	-2	-10
-17.16	-5.52413807784926	-12.0698215671063	-2	-10
-17.16	-5.51938983649381	-12.0620636152056	-2	-10
-17.16	-5.51464530036023	-12.0543056633049	-2	-10
-17.16	-5.50990446367042	-12.0465477114042	-2	-10
-17.16	-5.50516732065973	-12.0387897595035	-2	-10
-17.16	-5.50043386557703	-12.0310318076028	-2	-10
-17.16	-5.49570409268457	-12.0232738557021	-2	-10
-17.16	-5.490977996258	-12.0155159038014	-2	-10
-17.16	-5.48625557058631	-12.0077579519007	-2	-10
-17.16	-5.48153680997177	-12	-2	-10.0086363636364
-17.16	-5.47682170872993	-11.9976726144298	-2	-9.99545454545455
-17.16	-5.47211026118953	-11.9953452288596	-2	-9.98227272727273
-17.16	-5.4674024616925	-11.9930178432894	-2	-9.96909090909091
-17.16	-5.4626983045939	-11.9906904577192	-2	-9.95590909090909
-17.16	-5.45799778426187	-11.988363072149	-2	-9.94272727272728
-17.16	-5.45330089507762	-11.9860356865787	-2	-9.92954545454545
-17.16	-5.44860763143537	-11.9837083010085	-2	-9.91636363636364
-17.16	-5.44391798774229	-11.9813809154383	-2	-9.90318181818182
-17.16	-5.43923195841851	-11.9790535298681	-2	-9.89
-17.16	-5.43454953789702	-11.9767261442979	-2	-9.87681818181818
-17.16	-5.4298707206237	-11.9743987587277	-2	-9.86363636363636
-17.16	-5.42519550105721	-11.9720713731575	-2	-9.85045454545455
-17.16	-5.42052387366899	-11.9697439875873	-2	-9.83727272727273
-17.16	-5.41585583294323	-11.9674166020171	-2	-9.82409090909091
-17.16	-5.41119137337679	-11.9650892164469	-2	-9.81090909090909
-17.16	-5.40653048947922	-11.9627618308766	-2	-9.79772727272727
-17.16	-5.40187317577264	-11.9604344453064	-2	-9.78454545454546
-17.16	-5.39721942679179	-11.9581070597362	-2	-9.77136363636363
-17.16	-5.39256923708394	-11.955779674166	-2	-9.75818181818182
-17.16	-5.38792260120883	-11.9534522885958	-2	-9.745
-17.16	-5.38327951373871	-11.9511249030256	-2	-9.73181818181818
-17.16	-5.37863996925823	-11.9487975174554	-2	-9.71863636363636
-17.16	-5.37400396236443	-11.9464701318852	-2	-9.70545454545455
-17.16	-5.3693714876667	-11.944142746315	-2	-9.69227272727273
-17.16	-5.36474253978675	-11.9418153607448	-2	-9.67909090909091
-17.16	-5.36011711335854	-11.9394879751746	-2	-9.66590909090909
-17.16	-5.3554952030283	-11.9371605896043	-2	-9.65272727272727
-17.16	-5.35087680345444	-11.9348332040341	-2	-9.63954545454546
-17.16	-5.34626190930754	-11.9325058184639	-2	-9.62636363636364
-17.16	-5.3416505152703	-11.9301784328937	-2	-9.61318181818182
-17.16	-5.33704261603752	-11.9278510473235	-2	-9.6
-17.16	-5.33243820631603	-11.9255236617533	-2	-9.58681818181818
-17.16	-5.32783728082471	-11.9231962761831	-2	-9.57363636363636
-17.16	-5.3232398342944	-11.9208688906129	-2	-9.56045454545455
-17.16	-5.31864586146788	-11.9185415050427	-2	-9.54727272727273
-17.16	-5.31405535709984	-11.9162141194725	-2	-9.53409090909091
-17.16	-5.30946831595685	-11.9138867339023	-2	-9.52090909090909
-17.16	-5.30488473281732	-11.911559348332	-2	-9.50772727272727
-17.16	-5.30030460247143	-11.9092319627618	-2	-9.49454545454546
NaN	-5.29572791972117	-11.9069045771916	-2	-9.48136363636364
NaN	-5.29115467938021	-11.9045771916214	-2	-9.46818181818182
NaN	-5.28658487627396	-11.9022498060512	-2	-9.455
NaN	-5.28201850523946	-11.899922420481	-2	-9.44181818181819
NaN	-5.27745556112538	-11.8975950349108	-2	-9.42863636363636
NaN	-5.27289603879199	-11.8952676493406	-2	-9.41545454545455
NaN	-5.2683399331111	-11.8929402637704	-2	-9.40227272727273
NaN	-5.26378723896604	-11.8906128782002	-2	-9.38909090909091
NaN	-5.25923795125163	-11.8882854926299	-2	-9.37590909090909
NaN	-5.25469206487415	-11.8859581070597	-2	-9.36272727272727
NaN	-5.25014957475129	-11.8836307214895	-2	-9.34954545454546
NaN	-5.24561047581211	-11.8813033359193	-2	-9.33636363636364
NaN	-5.24107476299703	-11.8789759503491	-2	-9.32318181818182
NaN	-5.23654243125779	-11.8766485647789	-2	-9.31
NaN	-5.2320134755574	-11.8743211792087	-2	-9.29681818181819
NaN	-5.22748789087012	-11.8719937936385	-2	-9.28363636363637
NaN	-5.22296567218144	-11.8696664080683	-2	-9.27045454545455
NaN	-5.218446814488	-11.8673390224981	-2	-9.25727272727273
NaN	-5.21393131279762	-11.8650116369279	-2	-9.24409090909091
NaN	-5.2094191621292	-11.8626842513576	-2	-9.23090909090909
NaN	-5.20491035751275	-11.8603568657874	-2	-9.21772727272727
NaN	-5.20040489398933	-11.8580294802172	-2	-9.20454545454546
NaN	-5.19590276661098	-11.855702094647	-2	-9.19136363636364
NaN	-5.19140397044077	-11.8533747090768	-2	-9.17818181818182
NaN	-5.18690850055269	-11.8510473235066	-2	-9.165
NaN	-5.18241635203166	-11.8487199379364	-2	-9.15181818181818
NaN	-5.17792751997347	-11.8463925523662	-2	-9.13863636363637
NaN	-5.17344199948479	-11.844065166796	-2	-9.12545454545455
NaN	-5.16895978568309	-11.8417377812258	-2	-9.11227272727273
NaN	-5.16448087369665	-11.8394103956555	-2	-9.09909090909091
NaN	-5.16000525866449	-11.8370830100853	-2	-9.08590909090909
NaN	-5.15553293573637	-11.8347556245151	-2	-9.07272727272727
NaN	-5.15106390007273	-11.8324282389449	-2	-9.05954545454546
NaN	-5.14659814684468	-11.8301008533747	-2	-9.04636363636364
NaN	-5.14213567123398	-11.8277734678045	-2	-9.03318181818182
NaN	-5.13767646843297	-11.8254460822343	-2	-9.02
NaN	-5.13322053364457	-11.8231186966641	-2	-9.00681818181818
NaN	-5.12876786208222	-11.8207913110939	-2	-8.99363636363636
NaN	-5.1243184489699	-11.8184639255237	-2	-8.98045454545455
NaN	-5.11987228954205	-11.8161365399535	-2	-8.96727272727273
NaN	-5.11542937904355	-11.8138091543832	-2	-8.95409090909091
NaN	-5.11098971272972	-11.811481768813	-2	-8.94090909090909
NaN	-5.10655328586624	-11.8091543832428	-2	-8.92772727272727
NaN	-5.10212009372915	-11.8068269976726	-2	-8.91454545454546
NaN	-5.09769013160484	-11.8044996121024	-2	-8.90136363636364
NaN	-5.09326339478997	-11.8021722265322	-2	-8.88818181818182
NaN	-5.08883987859147	-11.799844840962	-2	-8.875
NaN	-5.08441957832652	-11.7975174553918	-2	-8.86181818181818
NaN	-5.08000248932248	-11.7951900698216	-2	-8.84863636363636
NaN	-5.07558860691692	-11.7928626842514	-2	-8.83545454545455
NaN	-5.07117792645752	-11.7905352986811	-2	-8.82227272727273
NaN	-5.0667704433021	-11.7882079131109	-2	-8.80909090909091
NaN	-5.06236615281858	-11.7858805275407	-2	-8.79590909090909
NaN	-5.0579650503849	-11.7835531419705	-2	-8.78272727272727
NaN	-5.05356713138907	-11.7812257564003	-2	-8.76954545454545
NaN	-5.04917239122907	-11.7788983708301	-2	-8.75636363636364
NaN	-5.04478082531287	-11.7765709852599	-2	-8.74318181818182
NaN	-5.04039242905838	-11.7742435996897	-2	-8.73
NaN	-5.03600719789343	-11.7719162141195	-2	-8.71681818181818
NaN	-5.03162512725571	-11.7695888285493	-2	-8.70363636363636
NaN	-5.0272462125928	-11.7672614429791	-2	-8.69045454545455
NaN	-5.02287044936208	-11.7649340574088	-2	-8.67727272727273
NaN	-5.01849783303076	-11.7626066718386	-2	-8.66409090909091
NaN	-5.01412835907581	-11.7602792862684	-2	-8.65090909090909
NaN	-5.00976202298393	-11.7579519006982	-2	-8.63772727272727
NaN	-5.00539882025154	-11.755624515128	-2	-8.62454545454546
NaN	-5.00103874638479	-11.7532971295578	-2	-8.61136363636363
NaN	-4.99668179689942	-11.7509697439876	-2	-8.59818181818182
NaN	-4.99232796732087	-11.7486423584174	-2	-8.585
NaN	-4.98797725318414	-11.7463149728472	-2	-8.57181818181818
NaN	-4.98362965003383	-11.743987587277	-2	-8.55863636363636
NaN	-4.97928515342408	-11.7416602017068	-2	-8.54545454545455
NaN	-4.97494375891857	-11.7393328161365	-2	-8.53227272727273
NaN	-4.97060546209046	-11.7370054305663	-2	-8.51909090909091
NaN	-4.96627025852238	-11.7346780449961	-2	-8.50590909090909
NaN	-4.9619381438064	-11.7323506594259	-2	-8.49272727272727
NaN	-4.95760911354403	-11.7300232738557	-2	-8.47954545454546
NaN	-4.95328316334614	-11.7276958882855	-2	-8.46636363636364
NaN	-4.94896028883297	-11.7253685027153	-2	-8.45318181818182
NaN	-4.94464048563411	-11.7230411171451	-2	-8.44
NaN	-4.94032374938842	-11.7207137315749	-2	-8.42681818181818
NaN	-4.9360100757441	-11.7183863460047	-2	-8.41363636363636
NaN	-4.93169946035854	-11.7160589604344	-2	-8.40045454545455
NaN	-4.92739189889842	-11.7137315748642	-2	-8.38727272727273
NaN	-4.92308738703959	-11.711404189294	-2	-8.37409090909091
NaN	-4.91878592046709	-11.7090768037238	-2	-8.36090909090909
NaN	-4.91448749487509	-11.7067494181536	-2	-8.34772727272727
NaN	-4.91019210596691	-11.7044220325834	-2	-8.33454545454546
NaN	-4.90589974945497	-11.7020946470132	-2	-8.32136363636364
NaN	-4.90161042106075	-11.699767261443	-2	-8.30818181818182
NaN	-4.89732411651478	-11.6974398758728	-2	-8.295
NaN	-4.89304083155662	-11.6951124903026	-2	-8.28181818181818
NaN	-4.88876056193484	-11.6927851047324	-2	-8.26863636363636
NaN	-4.88448330340695	-11.6904577191621	-2	-8.25545454545455
NaN	-4.88020905173943	-11.6881303335919	-2	-8.24227272727273
